word,POS,signal,biasType,biasValue,derogatory,colloquial,forms,,
непонятен,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
небелязан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
подпухнал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
уклончив,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
закачлив,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
рафиниран,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
внушителност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
танцувален,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
чужд,A,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
завистник,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
несъпричастен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
продаван,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
несъщественост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
благоуханен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
застрашителен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
ценен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
шпионин,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
непоколебим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
неизпратен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
паразитираща пчела,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
хуманитарен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
пролапс на митралната клапа,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
обезопасеност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
чорлав,A,TRUE,appearance,negative,FALSE,FALSE,FALSE,0,0.625
неерозирал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
кератозис пиларис,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
заразен агент,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
орхит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.875
пиърсинг,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
лекотоварен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
вирусна хеморагична септицемия,N,TRUE,disability,,FALSE,FALSE,FALSE,0.25,0.625
непрощаващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
знамение,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
получаем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
отблъсна,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
свъсен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
неточност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
презрителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
страдащ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
заслуженото,N,FALSE,,,FALSE,FALSE,FALSE,0.778,0.222
репродуцируемо,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
кръвна болест,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
недохраненост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
глутенова ентеропатия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
страдам,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
травматичен стрес,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
менингизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
вяра,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
спретнат,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
успешен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
хранител,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
дълбоко,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.875
безразсъден,A,FALSE,,negative,TRUE,FALSE,FALSE,0.125,0.75
навредя,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
турчин,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
влюбен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
непокаял се,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
сангвистичен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
горделивост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
воня,V,FALSE,,,FALSE,FALSE,FALSE,0,0.875
жегав,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
лошо гърло,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
глухота,N,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
безгрешен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0.25
безнадеждно,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.625
болест на Лафора,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
кардиогенен шок,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
тиреоидит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
развинтен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
невъзпрепятстван,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неизвестен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
девойка,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
управляем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
бездомна котка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
схизматик,N,FALSE,religion,negative,FALSE,FALSE,FALSE,0,0
припадане,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
негодуващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
твърдоглав,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
заместителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
очиствам,V,FALSE,,positive,FALSE,FALSE,FALSE,0,0
директорка,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
благославям,V,FALSE,religion,positive,FALSE,FALSE,FALSE,0,0
стиснат,A,FALSE,,negative,FALSE,FALSE,TRUE,0,0
възпалително чревно заболяване,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
тормоз,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
забранен,A,FALSE,,,FALSE,FALSE,FALSE,0.333,0.667
неопръстенен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
заплетено,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
лют,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
твърде,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.625
идиличен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
безработица,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
безтелесен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
ненарушим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
неограничен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
ослепявам,V,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
мързелив,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
непълноценен,A,TRUE,disability,negative,FALSE,FALSE,FALSE,0,0
чистота,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
смелост,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
християнин,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
злостен,A,FALSE,,,FALSE,FALSE,FALSE,0.375,0.625
акрофобен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
скъперник,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
невъзприемчивост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
майчински,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
скокливост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
първостепенен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
тромавост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
зареждаем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
тенезъм,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
социалност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
гробовен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
синдром на Хурлер,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
неиндустриализиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прекомерност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
комунист,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
несензационен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
посттравматичен стрес,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
низост,N,FALSE,,negative,TRUE,FALSE,FALSE,0.125,0.75
дъхав,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
акустичен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
непродаваем,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
овариит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
невралгия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
християнка,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
глосалгия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
плячкосвам,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
изтърбушен,A,FALSE,appearance,negative,TRUE,TRUE,FALSE,0,0
увреждам,V,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0.75
несъществен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
мъдър,A,FALSE,,positive,TRUE,FALSE,FALSE,0,0
безстъблен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
сълзлив,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
дявол,N,FALSE,,,FALSE,FALSE,FALSE,0.444,0.556
увреждащ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ненавиждам,V,FALSE,,,TRUE,FALSE,FALSE,0,0.75
неприет,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
възстановявам се,V,TRUE,disability,positive,FALSE,FALSE,FALSE,0,0
модерен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
нередовен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
обезпокоеност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
облагородителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
евентуален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
назидателен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
некръстен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
туркиня,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неокосменост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
нагло,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
неудовлетворен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
неконтролируем,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
импровизиран,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
прелестен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
болен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
вехт,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неанализиран,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
толерантен,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
неферментирал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
страничен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
пруриго,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
антипод,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
разранен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
отвратя,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
белокож,A,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
райска градина,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
ендартериит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
вожд,N,FALSE,,positive,FALSE,FALSE,FALSE,0,0
расист,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
антимикробен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
привлекателност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
алвеоларна пиорея,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
захарен диабет,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
коригиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
епичен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
незапазен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
бронхиолит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
свръхделикатен,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
кристален,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
тревожност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
азиатец,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
деструктивност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
Еуфорбиа хелиоскопия,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
расов,A,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неизсвирим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
арабка,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
непредумишлен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
отблъсквам,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
позор,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
безсрамно,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
аморалист,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
отблъскващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
тегло,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
отживял,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
басня,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
нагреваем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
дрехи,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
мирен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
несиндикален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
оскверня,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
некооперативен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
загорял,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
отравяне с паратион,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
загрижен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
трудолюбив,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
безстрашност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
непогрешим,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
хармоничен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
арменка,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
несъразмерен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неизгодно,Adv,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
незначително,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.625
лесбийка,N,FALSE,gender,negative,TRUE,TRUE,FALSE,0,0
притеснение,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
изневерявам,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
мегаломански,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
малоумен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
баснословен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
колпоцистит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
немагнитен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
самодоволен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
синдром на карпалния канал,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
балетомания,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
отстъпчив,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
комфорт,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
неопределен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
влошавам се,V,TRUE,disability,negative,FALSE,FALSE,FALSE,0,0
свободен мъж,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
предан,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
милосърдие,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
карпален синдром,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
благочестива,A,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
физическо наказание,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
космат,A,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
онихоза,N,TRUE,disability,,FALSE,FALSE,FALSE,0.125,0.625
всеотдаен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
неприкосновен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
по-хубаво,Adv,FALSE,,,FALSE,FALSE,FALSE,0.875,0
смекчаващо обстоятелство,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
некултивируем,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
блестящ съм,V,FALSE,,,FALSE,FALSE,FALSE,0.625,0
възбуден,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
истерически,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
гниене,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
татуировка,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
злобен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
безцелен,A,FALSE,,negative,FALSE,FALSE,FALSE,0,0
несъществуващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
разпъване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неотменим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
възразяващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
кавалер,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
неврофиброматоза,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
измръзване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
доброкачествен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
вулвит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
учтивост,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
радиационна защита,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
епиглотит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.875
модулиран,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
заселвам се,V,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
несгоден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
здраве,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
аменорея,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
униполярна депресия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
системна грешка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
подлизурко,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
черен диамант,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
последен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
тирозинемия,N,TRUE,disability,,FALSE,FALSE,FALSE,0.125,0.75
заблуждаващ,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
розовост,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
непредвидим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
жалък,A,FALSE,,negative,TRUE,FALSE,FALSE,0,1
хал,N,FALSE,,,FALSE,FALSE,TRUE,0,0.625
демократичен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0.25
злонамерен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
окаян,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
пъргавост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
кожа,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
пропадане,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
златна мина,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
риностеноза,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
наедрял,A,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
неваксиниран,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
неизброим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
изтънчен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
копролалия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
безсрамен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
живописност,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
несъзнателен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
сърдит,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
оплешивял,A,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
отличен,A,FALSE,,,FALSE,FALSE,FALSE,1,0
жизнен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
добросърдечен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
илюзорност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
безсловесен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неестественост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.875
на ненамеса,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ненадминат,A,FALSE,,,FALSE,FALSE,FALSE,1,0
лице,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
блясване,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
достойнство,N,FALSE,,positive,FALSE,FALSE,FALSE,0.75,0
право в целта,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
най-лош,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
неотразим,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
неописателен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
непроследим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
солиден,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
лизльо,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
безверник,N,FALSE,religion,negative,TRUE,FALSE,FALSE,0,0
опозорявам,V,FALSE,,negative,TRUE,FALSE,FALSE,0,0
неупотребен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
коронарна недостатъчност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
майсторски,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
безрадостен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
угрижен,A,FALSE,,,FALSE,FALSE,FALSE,0.333,0.667
Хемофил,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
впечатляващо,Adv,FALSE,,,FALSE,FALSE,FALSE,0.75,0
невъзможност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
нехигиеничност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
абсолютен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
противоглистно средство,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
завистливост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
класическа чума по свинете,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
неналичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
хубаво,Adv,FALSE,,,FALSE,FALSE,FALSE,0.75,0
невкиснал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
нервен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
сизифов,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
вековен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
затворен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
полупаразит,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
чувствителен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
проклинам,V,FALSE,religion,negative,TRUE,FALSE,FALSE,0,0
романтичност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
неизтекъл,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
втресен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
анатоксин,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
гранит,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
еретичка,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
себелюбие,N,FALSE,,negative,FALSE,FALSE,FALSE,0.75,0
съждителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
несимптоматичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
презрителност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
изискан,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0.25
самоуверен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
лъжепророк,N,FALSE,religion,negative,FALSE,FALSE,FALSE,0,0
незаконен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
невкиснат,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
безпътен,A,FALSE,,,FALSE,FALSE,FALSE,0.375,0.625
ливедо,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
полиомиелит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
азиатка,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
антисептичен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
маточен кръвоизлив,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
